time_stamp,trip_id,depart_airport,return_airport,depart_date,return_date,total_cost,depart_datetime,depart_duration,depart_stops,return_datetime,return_duration,return_stops,days_before_purchase
2022-07-08 11:52:34,BOS-SNA-10/14/2022-10/23/2022,BOS,SNA,10/14/2022,10/23/2022,677,2022-10-14 05:30:00,501,1,2022-10-23 12:29:00,854,1,97
2022-07-08 11:53:35,BOS-SNA-10/21/2022-10/30/2022,BOS,SNA,10/21/2022,10/30/2022,612,2022-10-21 05:30:00,501,1,2022-10-30 19:40:00,436,1,104
2022-07-08 11:54:37,BOS-SNA-10/28/2022-11/06/2022,BOS,SNA,10/28/2022,11/06/2022,612,2022-10-28 05:30:00,501,1,2022-11-06 19:40:00,436,1,111
2022-07-08 11:55:36,BOS-SNA-11/04/2022-11/13/2022,BOS,SNA,11/04/2022,11/13/2022,570,2022-11-04 16:14:00,524,1,2022-11-13 11:46:00,523,1,118
2022-07-08 11:56:38,BOS-SNA-11/11/2022-11/20/2022,BOS,SNA,11/11/2022,11/20/2022,697,2022-11-11 05:46:00,475,1,2022-11-20 19:40:00,436,1,125
2022-07-08 11:57:39,BOS-SNA-11/18/2022-11/27/2022,BOS,SNA,11/18/2022,11/27/2022,970,2022-11-18 16:14:00,524,1,2022-11-27 19:40:00,436,1,132
2022-07-08 11:58:40,BOS-SNA-11/25/2022-12/04/2022,BOS,SNA,11/25/2022,12/04/2022,580,2022-11-25 10:00:00,469,1,2022-12-04 08:11:00,413,1,139
2022-07-08 11:59:41,BOS-SNA-12/02/2022-12/11/2022,BOS,SNA,12/02/2022,12/11/2022,560,2022-12-02 05:46:00,475,1,2022-12-11 12:54:00,411,1,146
2022-07-08 12:00:41,BOS-SNA-12/09/2022-12/18/2022,BOS,SNA,12/09/2022,12/18/2022,560,2022-12-09 05:46:00,475,1,2022-12-18 08:11:00,413,1,153
2022-07-08 12:01:42,BOS-SNA-12/16/2022-12/25/2022,BOS,SNA,12/16/2022,12/25/2022,532,2022-12-16 10:00:00,469,1,2022-12-25 12:54:00,411,1,160
2022-07-08 12:03:49,BOS-SNA-12/30/2022-01/08/2023,BOS,SNA,12/30/2022,01/08/2023,704,2022-12-30 14:12:00,546,1,2023-01-08 11:46:00,523,1,174
2022-07-08 12:04:50,BOS-SNA-01/06/2023-01/15/2023,BOS,SNA,01/06/2023,01/15/2023,454,2023-01-06 06:00:00,489,1,2023-01-15 12:54:00,411,1,181
2022-07-08 12:05:55,BOS-SNA-01/13/2023-01/22/2023,BOS,SNA,01/13/2023,01/22/2023,580,2023-01-13 05:46:00,475,1,2023-01-22 08:11:00,413,1,188
